job_no,rev_alloc,actual_cost,actual_hours,billable_value,unallocated_revenue_amt,unquoted_hours,dept_mismatch_hours,quoted_time_total,quoted_amount_total,gp,margin,rev_per_hour,cost_per_hour,unquoted_share,dept_mismatch_share,quote_attainment_total
SG05692,24499.999999999996,3787.15,88.02000000000001,10504.7,0.0,1.33,41.11,255.0,24500.0,20712.849999999995,0.8454224489795917,278.3458304930697,43.02601681436037,0.015110202226766643,0.4670529425130652,0.3451764705882353
SG05693,7695.000000000001,1080.0,44.31,5871.0,51.56,0.0,0.0,43.0,7695.0,6615.000000000001,0.8596491228070176,173.66283006093434,24.373730534867974,0.0,0.0,1.03046511627907
SG05694,1200.0,312.5,9.29,1319.0,0.0,0.0,5.22,13.0,1200.0,887.5,0.7395833333333334,129.17115177610336,33.63832077502691,0.0,0.5618945102260495,0.7146153846153845
SG05695,9000.0,3381.3,33.84,8613.05,0.0,0.0,0.0,60.0,9000.0,5618.7,0.6243,265.9574468085106,99.92021276595744,0.0,0.0,0.5640000000000001
SG05696,20695.0,9039.85,144.84,26489.7,0.0,0.0,0.0,132.0,20695.0,11655.15,0.5631867600869775,142.88180060756696,62.412662247997794,0.0,0.0,1.0972727272727274
SG05697,6300.0,1598.5,40.07,5778.6,0.0,7.91,0.0,36.0,6300.0,4701.5,0.7462698412698413,157.22485650112304,39.89268779635638,0.19740454205141003,0.0,1.1130555555555555
SG05698,3370.0000000000005,537.9,23.98,3184.0,1172.7,0.0,0.0,24.5,3370.0,2832.1000000000004,0.8403857566765579,140.53377814845706,22.431192660550458,0.0,0.0,0.9787755102040816
SG05699,24261.399999999998,9709.65,157.8,27948.95,0.0,11.0,98.93,107.0,14000.0,14551.749999999998,0.599790201719604,153.74778200253482,61.531368821292766,0.0697084917617237,0.6269328263624842,1.474766355140187
SG05700,27398.939999999995,7978.45,171.04,28902.7,0.0,34.04,16.75,220.0,29293.25,19420.489999999994,0.7088044282005069,160.19024789522916,46.64669083255379,0.1990177736202058,0.09793030869971937,0.7774545454545454
SG05701,24199.999999999996,9792.3,173.45,29617.7,0.0,2.0,132.67000000000002,109.0,16520.0,14407.699999999997,0.5953595041322314,139.52147592966273,56.45603920438167,0.011530700490054772,0.7648890170077833,1.5912844036697247
SG05702,0.0,20203.4,280.88,53727.8,0.0,0.0,22.75,200.0,0.0,-20203.4,0.0,0.0,71.92893762460838,0.0,0.08099544289376247,1.4043999999999999
SG05703,30000.0,5702.05,105.98,18390.15,0.0,2.16,44.39,120.0,20100.0,24297.95,0.8099316666666667,283.07227778826194,53.8030760520853,0.02038120400075486,0.41885261370069826,0.8831666666666667
SG05704,97200.0,15402.95,320.64,51743.0,0.0,96.76,58.71,317.0,49500.0,81797.05,0.8415334362139918,303.1437125748503,48.03814246506987,0.30177145708582837,0.18310254491017966,1.0114826498422713
SG05705,7000.000000000001,2700.55,129.29999999999998,16791.9,0.0,6.5,6.7700000000000005,52.0,7000.0,4299.450000000001,0.6142071428571428,54.13766434648107,20.88592420726992,0.05027068832173241,0.052358855375096686,2.486538461538461
SG05706,46867.39,7507.15,112.04,21414.95,0.0,0.0,0.0,126.0,23000.0,39360.24,0.8398214622149857,418.3094430560514,67.004194930382,0.0,0.0,0.8892063492063492
SG05707,3195.0,3013.8,42.99,8133.55,0.0,15.74,21.990000000000002,37.0,7260.0,181.19999999999982,0.05671361502347412,74.31960921144452,70.10467550593161,0.36613165852523843,0.5115143056524774,1.161891891891892
SG05708,22721.0,10327.4,149.46,27628.35,0.0,11.5,0.0,100.0,21221.0,12393.6,0.5454689494300428,152.0206075204068,69.09808644453365,0.07694366385655024,0.0,1.4946000000000002
SG05709,5000.0,905.0500000000001,23.5,3734.2999999999997,0.0,0.0,5.33,19.0,3000.0,4094.95,0.81899,212.7659574468085,38.51276595744681,0.0,0.22680851063829788,1.236842105263158
SG05710,10000.0,1459.8,28.86,4860.1,0.0,0.0,7.91,39.0,6000.0,8540.2,0.8540200000000001,346.5003465003465,50.58212058212058,0.0,0.2740817740817741,0.74
SG05712,17000.0,5342.6,123.01,19682.3,0.0,0.25,65.52,87.0,13040.0,11657.4,0.6857294117647058,138.2001463295667,43.43224128119665,0.002032355093081863,0.5326396227948946,1.4139080459770115
SG05713,7000.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05714,4850.0,1853.25,31.740000000000002,5898.3,30.56,7.99,0.0,30.0,4850.0,2996.75,0.6178865979381444,152.80403276622556,58.38846880907372,0.25173282923755513,0.0,1.058
SG05715,446700.83999999997,56530.1,866.24,166407.25,0.0,54.82,235.68,616.0,107500.0,390170.74,0.8734497566648857,515.6779183598079,65.25916605097895,0.06328500184706316,0.2720724048762468,1.4062337662337663
SG05716,110000.0,34046.35,654.12,109227.5,0.0,6.53,80.89,471.0,66500.0,75953.65,0.6904877272727272,168.16486271632115,52.04908885219837,0.00998287775943252,0.12366232495566563,1.3887898089171975
SG05717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG05718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG05719,24000.0,5460.05,109.13,19426.8,2000.0,68.37,0.0,108.0,24000.0,18539.95,0.7724979166666667,219.92119490515898,50.032530010079725,0.6265005039860717,0.0,1.010462962962963
SG05720,150995.0,29806.9,461.37,86691.15,0.0,4.58,179.62,505.5,82995.0,121188.1,0.80259677472764,327.27528881375036,64.60519756377745,0.009926956672518803,0.3893187680169929,0.912700296735905
SG05721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG05722,34050.0,8652.35,109.42,23171.0,0.0,0.0,12.0,109.0,16050.0,25397.65,0.7458928046989721,311.18625479802597,79.07466642295742,0.0,0.10966916468652897,1.0038532110091742
SG05723,7810.0,4303.3,63.93,11802.4,0.0,5.5,5.5,47.0,7810.0,3506.7,0.4490012804097311,122.1648678241827,67.31268575003911,0.0860315970592836,0.0860315970592836,1.3602127659574468
SG05724,39760.0,12578.75,199.4,36011.45,9243.87,20.25,0.0,195.0,36760.0,27181.25,0.6836330482897385,199.39819458375123,63.08299899699097,0.10155466399197592,0.0,1.0225641025641026
SG05726,32000.0,5702.4,221.13,28923.2,0.0,16.17,80.5,170.0,32000.0,26297.6,0.8218,144.71125582236692,25.787545787545785,0.0731244064577398,0.3640392529281418,1.3007647058823528
SG05727,32000.0,4498.7,184.51,23849.6,0.0,4.08,76.75,170.0,32000.0,27501.3,0.859415625,173.43233429082434,24.38187632106661,0.022112622622080105,0.415966614275649,1.0853529411764706
SG05728,14710.0,3585.4,55.09,10038.7,0.0,7.0,7.0,84.5,14710.0,11124.6,0.7562610469068661,267.0176075512797,65.0825921219822,0.12706480304955525,0.12706480304955525,0.6519526627218936
SG05729,18100.0,4831.95,82.62,15859.25,320.3700000000008,73.92,3.0,100.0,18100.0,13268.05,0.7330414364640884,219.07528443476156,58.4840232389252,0.8946986201888162,0.03631082062454611,0.8262
SG05730,400.0,220.0,2.0,590.0,0.0,0.0,0.0,2.0,400.0,180.0,0.45,200.0,110.0,0.0,0.0,1.0
SG05731,27090.0,8144.7,150.93,25426.3,0.0,58.92,0.0,134.0,27090.0,18945.3,0.6993466223698781,179.48717948717947,53.96342675412443,0.39037964619359966,0.0,1.1263432835820897
SG05732,18240.0,1477.05,41.94,6301.4,0.0,0.0,17.88,112.0,18240.0,16762.95,0.9190213815789474,434.9070100143062,35.21816881258941,0.0,0.4263233190271817,0.3744642857142857
SG05733,30500.0,13189.0,212.77,38296.3,0.0,40.51,103.43,170.0,30500.0,17311.0,0.5675737704918032,143.34727640174836,61.98712224467735,0.19039338252573199,0.48611176387648636,1.2515882352941177
SG05734,4500.0,1784.1,37.22,6106.900000000001,0.0,6.34,23.0,30.5,4500.0,2715.9,0.6035333333333334,120.90274046211715,47.933906501880706,0.17033852767329394,0.6179473401397099,1.220327868852459
SG05735,240000.0,49286.35,669.58,137484.75,0.0,0.42,411.38,449.0,144000.0,190713.65,0.7946402083333333,358.4336449714746,73.60785865766599,0.0006272588787000806,0.6143851369515219,1.4912694877505568
SG05736,16000.0,10379.2,123.35,29774.85,-4450.4,13.5,30.0,78.3335,16000.0,5620.799999999999,0.35129999999999995,129.71220105391163,84.14430482367248,0.10944466963923795,0.24321037697608433,1.5746775006861686
SG05737,3600.0,1923.05,25.78,5560.1,600.0,18.53,0.0,19.0,3600.0,1676.95,0.46581944444444445,139.64313421256787,74.5946470131885,0.7187742435996897,0.0,1.3568421052631578
SG05738,81000.0,12777.65,272.75,44098.65,0.0,3.88,153.73,351.0,54270.0,68222.35,0.8422512345679013,296.97525206232814,46.8474793767186,0.014225481209899174,0.5636296975252062,0.7770655270655271
SG05739,18000.0,5304.1,120.3,19291.850000000002,0.0,0.0,45.84,117.0,18000.0,12695.9,0.7053277777777778,149.62593516209478,44.090606816292606,0.0,0.3810473815461347,1.028205128205128
SG05740,4000.0,2059.2,27.32,5127.6,0.0,0.5,0.0,25.0,4000.0,1940.8000000000002,0.4852,146.41288433382138,75.37335285505124,0.018301610541727673,0.0,1.0928
SG05741,26250.0,4221.0,88.12,14900.75,0.0,0.0,15.85,110.0,18750.0,22029.0,0.8392,297.88924194280526,47.900590104403086,0.0,0.17986836132546527,0.8010909090909092
SG05742,21000.0,8263.45,156.62,26717.65,0.0,0.0,70.4,91.3333,16050.0,12736.55,0.606502380952381,134.0824926573873,52.76114161665177,0.0,0.4494955944323841,1.7148181440942134
SG05743,3000.0,1588.05,50.08,6806.9,0.0,0.0,1.0,13.0,2010.0,1411.95,0.47065,59.90415335463259,31.71026357827476,0.0,0.019968051118210862,3.852307692307692
SG05744,31250.0,16812.75,302.09,52556.25,0.0,0.0,195.17,135.0,20935.0,14437.25,0.461992,103.44599291601841,55.654771756761235,0.0,0.646065741997418,2.2377037037037035
SG05745,3600.0,1010.8,26.46,3884.15,0.0,1.83,21.28,17.5,3600.0,2589.2,0.7192222222222222,136.05442176870747,38.201058201058196,0.0691609977324263,0.8042328042328043,1.512
SG05746,19320.0,5441.15,101.41,17281.7,0.0,0.08,11.34,70.0,10500.0,13878.85,0.7183669772256729,190.51375603983828,53.654964993590376,0.0007888768366038852,0.11182329158860073,1.4487142857142856
SG05747,74659.3,0.0,0.0,0.0,74659.3,0.0,0.0,0.0,0.0,74659.3,1.0,0.0,0.0,0.0,0.0,0.0
SG05748,10000.0,350.4,8.36,1310.7,0.0,0.0,0.7,44.0,6700.0,9649.6,0.96496,1196.1722488038279,41.91387559808612,0.0,0.08373205741626795,0.18999999999999997
SG05749,1408.0,0.0,0.0,0.0,1408.0,0.0,0.0,12.0,1408.0,1408.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05750,7500.0,179.5,10.8,1638.75,0.0,0.0,0.5,9.0,1500.0,7320.5,0.9760666666666666,694.4444444444443,16.62037037037037,0.0,0.046296296296296294,1.2000000000000002
SG05751,75000.0,17468.15,328.18,56018.6,0.0,7.66,205.35999999999999,199.0,53400.0,57531.85,0.7670913333333333,228.53312206715827,53.22734474983241,0.02334084953379243,0.6257541593028215,1.649145728643216
SG05752,48000.0,12331.25,213.01,37655.65,0.0,0.0,107.13,166.0,34530.0,35668.75,0.7430989583333333,225.34153326134924,57.89047462560443,0.0,0.5029341345476738,1.2831927710843374
SG05753,20460.0,3844.8,163.34,22280.0,55.60999999999967,151.28,0.0,133.0,20460.0,16615.2,0.8120821114369502,125.26019346149137,23.538631076282602,0.9261662789273907,0.0,1.2281203007518797
SG05754,180380.0,0.0,0.0,0.0,180380.0,0.0,0.0,0.0,0.0,180380.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05755,72000.0,15093.5,285.63,48891.3,0.0,10.67,205.92,256.0,52000.0,56906.5,0.7903680555555556,252.07436193677134,52.84283863739803,0.03735602002590764,0.720932675139166,1.1157421875
SG05756,3600.0,243.0,6.12,936.0,0.0,0.0,3.1799999999999997,14.0,3600.0,3357.0,0.9325,588.2352941176471,39.705882352941174,0.0,0.5196078431372548,0.43714285714285717
SG05757,3000.0,187.5,4.25,720.0,0.0,0.0,2.75,8.0,1800.0,2812.5,0.9375,705.8823529411765,44.11764705882353,0.0,0.6470588235294118,0.53125
SG05758,37040.0,8016.0,105.67,24710.6,17166.17,0.75,19.75,172.0,37040.0,29024.0,0.783585313174946,350.5252200246049,75.85880571590802,0.007097567900066244,0.1869026213684111,0.6143604651162791
SG05759,16000.0,5514.6,73.66,14353.8,0.0,0.0,0.0,93.0,16000.0,10485.4,0.6553375,217.21422753190336,74.86559869671464,0.0,0.0,0.7920430107526881
SG05760,5000.0,422.70000000000005,10.14,1662.4,0.0,0.0,0.5,19.0,3350.0,4577.3,0.91546,493.09664694280076,41.68639053254438,0.0,0.049309664694280074,0.5336842105263159
SG05761,22500.0,5699.0,103.01,17895.9,1125.0,21.37,37.769999999999996,94.0,15075.0,16801.0,0.7467111111111111,218.4253955926609,55.324725754781085,0.2074555868362295,0.36666343073488006,1.0958510638297874
SG05762,36000.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,36000.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05763,60000.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,60000.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05764,4455.0,2345.0,26.25,5505.0,0.0,0.0,0.0,26.0,4455.0,2110.0,0.47362514029180697,169.71428571428572,89.33333333333333,0.0,0.0,1.0096153846153846
SG05765,34226.0,11939.9,196.17,31662.75,0.0,0.0,0.0,189.0,34226.0,22286.1,0.6511453281131303,174.47112198603253,60.86506601417138,0.0,0.0,1.037936507936508
SG05766,18382.0,6372.95,90.35,16035.85,0.0,0.0,0.0,90.0,18382.0,12009.05,0.6533048634533782,203.45323741007195,70.53624792473714,0.0,0.0,1.0038888888888888
SG05767,15000.0,1525.3999999999999,27.34,4648.400000000001,0.0,0.0,4.58,69.8333,10000.0,13474.6,0.8983066666666667,548.6466715435259,55.79370885149963,0.0,0.16752011704462327,0.3915037668275737
SG05768,72000.0,20773.2,462.47,63120.95,0.0,0.97,11.98,516.0,72000.0,51226.8,0.7114833333333334,155.68577421238135,44.917940623175554,0.002097433347027915,0.02590438298700456,0.8962596899224806
SG05769,9000.0,3617.1,54.03,9205.6,0.0,5.91,8.25,51.0,9000.0,5382.9,0.5981,166.5741254858412,66.94614103275957,0.10938367573570239,0.1526929483620211,1.0594117647058823
SG05770,958330.0,0.0,0.0,0.0,958330.0,0.0,0.0,1.0,50000.0,958330.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05771,16447.0,0.0,0.0,0.0,16447.0,0.0,0.0,0.0,0.0,16447.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05772,532.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,532.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05773,144000.0,23743.6,478.76,80699.6,75000.0,13.5,337.75,374.0,96000.0,120256.4,0.8351138888888888,300.7770072687777,49.59395104018715,0.02819784443144791,0.7054682930904838,1.2801069518716577
SG05774,7200.0,1030.9,28.42,4163.2,0.0,0.0,19.12,48.5,7200.0,6169.1,0.8568194444444445,253.34271639690357,36.27375087966221,0.0,0.6727656579873329,0.585979381443299
SG05775,63499.99999999999,10580.95,155.21,29182.1,0.0,44.480000000000004,130.38,230.0,47000.0,52919.04999999999,0.8333708661417322,409.123123510083,68.17183171187423,0.28657947297210234,0.8400231943818052,0.6748260869565218
SG05776,660.0,385.0,5.5,907.5,660.0,0.0,0.0,4.0,660.0,275.0,0.4166666666666667,120.0,70.0,0.0,0.0,1.375
SG05777,22000.0,16831.7,234.89,44341.5,0.0,15.25,0.0,127.0,22000.0,5168.299999999999,0.23492272727272723,93.66086253139768,71.65779726680574,0.06492400698199158,0.0,1.849527559055118
SG05778,843.0,410.09999999999997,10.870000000000001,1671.45,0.0,0.0,0.25,12.5,577.5,432.90000000000003,0.5135231316725979,77.55289788408463,37.7276908923643,0.0,0.022999080036798528,0.8696
SG05779,34125.0,8406.75,150.19,26511.75,0.0,0.0,77.54,156.0,23685.0,25718.25,0.7536483516483516,227.21219788268195,55.9740994739996,0.0,0.5162793794526933,0.9627564102564102
SG05780,41748.0,8308.1,189.98000000000002,30676.05,0.0,5.5,84.32,170.0,29795.0,33439.9,0.8009940595956693,219.74944731024317,43.73144541530687,0.0289504158332456,0.44383619328350343,1.1175294117647059
SG05781,47400.0,10997.3,185.4,32718.15,0.0,21.54,151.39000000000001,182.0,35400.0,36402.7,0.7679894514767932,255.66343042071196,59.31661272923408,0.11618122977346278,0.8165587918015103,1.0186813186813186
SG05782,51000.0,19645.5,254.27,54817.2,0.0,15.08,207.4,171.0,36600.0,31354.5,0.6147941176470588,200.5741927871947,77.26235890982026,0.05930703582805679,0.8156683840012585,1.4869590643274855
SG05783,3749.9999999999995,842.3000000000001,26.849999999999998,3867.7,0.0,4.5,16.59,20.0,3750.0,2907.6999999999994,0.7753866666666666,139.66480446927375,31.37057728119181,0.1675977653631285,0.6178770949720671,1.3424999999999998
SG05784,6000.0,4017.25,67.62,11874.1,0.0,18.25,35.44,36.0,6000.0,1982.75,0.33045833333333335,88.73114463176574,59.40919846199349,0.2698905649216208,0.5241052942916297,1.8783333333333334
SG05785,9000.0,907.2,22.89,3572.05,0.0,3.75,8.0,19.0,3000.0,8092.8,0.8992,393.1847968545216,39.633027522935784,0.163826998689384,0.34949759720401924,1.204736842105263
SG05786,20000.0,1956.45,37.67,6463.1,0.0,0.0,0.0,42.0,6000.0,18043.55,0.9021775,530.9264666843642,51.93655428723122,0.0,0.0,0.896904761904762
SG05787,3583.0,1881.7,19.79,5020.2,0.0,0.0,7.25,20.5,3583.0,1701.3,0.4748255651688529,181.0510358767054,95.0833754421425,0.0,0.3663466397170288,0.9653658536585366
SG05788,2395.0,992.2,17.52,3230.9,0.0,0.0,8.5,12.0,2395.0,1402.8,0.5857202505219207,136.70091324200914,56.63242009132421,0.0,0.4851598173515982,1.46
SG05789,15680.0,2656.4,48.84,8635.45,0.0,2.1,27.67,56.0,10928.0,13023.6,0.8305867346938776,321.04832104832104,54.389844389844384,0.042997542997543,0.5665438165438166,0.8721428571428572
SG05790,15000.0,2121.25,46.85,7588.05,0.0,0.0,10.870000000000001,55.0,10000.0,12878.75,0.8585833333333334,320.17075773745995,45.27748132337246,0.0,0.232017075773746,0.8518181818181818
SG05791,2634.7700000000004,0.0,0.0,0.0,2634.7700000000004,0.0,0.0,67.0,12140.0,2634.7700000000004,1.0,0.0,0.0,0.0,0.0,0.0
SG05792,317.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,317.0,1.0,0.0,0.0,0.0,0.0,0.0
SG05793,500.0,3.75,0.25,30.0,250.0,0.25,0.0,1.0,500.0,496.25,0.9925,2000.0,15.0,1.0,0.0,0.25
SG05794,3000.0,1071.5,18.13,3282.75,0.0,0.0,9.75,18.5,2109.0,1928.5,0.6428333333333334,165.47159404302263,59.10093767236625,0.0,0.5377826806398235,0.98
SG05795,0.0,61.8,4.12,494.4,0.0,4.12,0.0,21.0,3575.0,-61.8,0.0,0.0,14.999999999999998,1.0,0.0,0.1961904761904762
SG05796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG05797,6000.0,3042.45,56.07,9663.6,0.0,0.0,48.92,40.0,6000.0,2957.55,0.49292500000000006,107.00909577314071,54.261637239165324,0.0,0.8724808275370073,1.40175
SG05798,94050.0,2576.1,75.34,11266.45,0.0,0.58,16.75,182.0,61132.5,91473.9,0.972609250398724,1248.3408547916113,34.192991770639765,0.00769843376692328,0.2223254579240775,0.41395604395604396
SG05799,600.0,312.5,2.5,737.5,30.0,0.0,2.5,3.0,600.0,287.5,0.4791666666666667,240.0,125.0,0.0,1.0,0.8333333333333334
SG05800,1100.0,430.5,7.3,1341.5,0.0,0.7999999999999999,6.5,9.0,952.0,669.5,0.6086363636363636,150.68493150684932,58.97260273972603,0.1095890410958904,0.8904109589041096,0.8111111111111111
SG05801,3000.0,1081.9,16.89,3090.2,0.0,0.0,7.75,15.0,2340.0,1918.1,0.6393666666666666,177.61989342806393,64.05565423327413,0.0,0.45885139135583186,1.1260000000000001
SG05802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG05803,1280.0,606.4,8.190000000000001,1589.2,0.0,0.0,0.0,8.0,1280.0,673.6,0.52625,156.28815628815627,74.04151404151403,0.0,0.0,1.0237500000000002
SG05804,10000.0,4152.65,65.01,11230.75,0.0,0.0,0.0,71.0,10000.0,5847.35,0.584735,153.82248884786955,63.87709583141054,0.0,0.0,0.9156338028169014
SG05805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,18077.260000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG05806,9660.0,2675.6,57.43,9380.4,0.0,5.83,3.74,37.0,5250.0,6984.4,0.7230227743271221,168.2047710255964,46.58889082361135,0.10151488768936097,0.06512275814034477,1.5521621621621622
SG05807,20000.0,5826.45,91.39999999999999,16795.65,0.0,0.0,6.5,70.0,10800.0,14173.55,0.7086775,218.81838074398252,63.74671772428884,0.0,0.07111597374179432,1.3057142857142856
SG05808,16400.0,4145.8,96.77,15086.1,1200.0,8.83,19.67,127.0,16400.0,12254.2,0.7472073170731708,169.47401054045676,42.84178981089181,0.09124728738245325,0.20326547483724297,0.7619685039370079
SG05809,16400.0,4166.5,106.6,16487.5,1200.0,17.0,29.75,127.0,16400.0,12233.5,0.7459451219512195,153.84615384615387,39.08536585365854,0.15947467166979362,0.2790806754221388,0.8393700787401575
SG05810,9800.0,2915.65,67.69,11362.1,0.0,0.0,7.0,66.0,9800.0,6884.35,0.7024846938775511,144.77766287487074,43.073570689909886,0.0,0.10341261633919338,1.0256060606060606
SG05811,6000.000000000001,3666.1,51.57,9198.25,300.0,2.5,0.0,37.0,6000.0,2333.900000000001,0.38898333333333346,116.34671320535196,71.0897808803568,0.04847779716889664,0.0,1.3937837837837839
SG05812,30000.0,7323.45,133.51,23054.9,0.0,5.5,83.26,117.0,20100.0,22676.55,0.755885,224.70226949292189,54.853194517264626,0.04119541607370235,0.623623698599356,1.141111111111111
SG05813,30000.0,5529.65,94.52000000000001,16774.55,0.0,0.0,62.01,117.0,20100.0,24470.35,0.8156783333333333,317.3931443080829,58.502433347439684,0.0,0.6560516292848073,0.8078632478632479
SG05814,15780.000000000002,5421.6,104.93,17795.4,0.0,0.0,25.42,108.0,15780.0,10358.400000000001,0.656425855513308,150.38597160011437,51.668731535309256,0.0,0.2422567425902983,0.9715740740740741
SG05815,2500.0,988.7,10.97,2694.4,0.0,0.0,0.5,11.5,2500.0,1511.3,0.60452,227.89425706472196,90.12762078395625,0.0,0.04557885141294439,0.9539130434782609
SG05816,500.0,25.799999999999997,1.18,152.4,702.0,1.18,1.0,1.0,500.0,474.2,0.9484,423.7288135593221,21.864406779661017,1.0,0.8474576271186441,1.18
SG05817,2092.5,444.6,8.91,1525.05,1374.98,0.0,1.5,26.0,2092.5,1647.9,0.7875268817204302,234.84848484848484,49.8989898989899,0.0,0.16835016835016836,0.3426923076923077
SG05818,1500.0,1483.75,13.67,3537.65,0.0,0.0,4.0,10.0,1500.0,16.25,0.010833333333333334,109.72933430870519,108.54059985369422,0.0,0.29261155815654716,1.367
SG05819,5500.0,1538.1,34.38,4651.8,275.0,0.0,0.0,38.0,5500.0,3961.9,0.7203454545454545,159.97673065735893,44.738219895287955,0.0,0.0,0.9047368421052632
SG05820,27000.0,2846.25,42.0,7462.5,0.0,0.0,15.75,45.0,7000.0,24153.75,0.8945833333333333,642.8571428571429,67.76785714285714,0.0,0.375,0.9333333333333333
SG05821,18088.0,8807.1,100.24,23747.4,815.77,84.16,0.0,105.0,18088.0,9280.9,0.5130970809376382,180.44692737430168,87.8601356743815,0.839584996009577,0.0,0.9546666666666667
SG05822,3318.9799999999977,1318.45,22.77,3896.3,75.92000000000189,0.75,5.0,124.0,18077.260000000002,2000.5299999999977,0.6027544607078076,145.7610891523934,57.902942468159864,0.03293807641633729,0.21958717610891523,0.1836290322580645
SG05823,93480.0,15896.5,311.96999999999997,52736.5,0.0,0.94,180.92,298.0,62632.0,77583.5,0.8299475823705605,299.64419655736134,50.95522005321025,0.0030131102349584896,0.5799275571369042,1.0468791946308724
