job_no,month_key,revenue_monthly,rev_alloc,actual_cost,actual_hours,billable_value,unallocated_revenue_amt,unquoted_hours,dept_mismatch_hours,gp,margin,rev_per_hour,cost_per_hour,unquoted_share,dept_mismatch_share
SG03747,2021-03-01,0.0,0.0,1053.75,21.919999999999998,4004.65,0.0,0.0,8.83,-1053.75,0.0,0.0,48.07253649635037,0.0,0.4028284671532847
SG03748,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03748,2021-01-01,0.0,0.0,15.0,1.0,135.0,0.0,0.0,0.0,-15.0,0.0,0.0,15.0,0.0,0.0
SG03748,2021-02-01,0.0,0.0,36.0,2.57,288.0,0.0,0.17,0.0,-36.0,0.0,0.0,14.007782101167317,0.066147859922179,0.0
SG03748,2021-03-01,0.0,0.0,250.05,8.42,1225.4,0.0,0.0,5.25,-250.05,0.0,0.0,29.697149643705465,0.0,0.6235154394299287
SG03748,2021-04-01,0.0,0.0,22.5,1.5,180.0,0.0,0.0,0.0,-22.5,0.0,0.0,15.0,0.0,0.0
SG03748,2021-05-01,0.0,0.0,25.0,0.5,70.0,0.0,0.0,0.0,-25.0,0.0,0.0,50.0,0.0,0.0
SG03748,2021-06-01,0.0,0.0,39.900000000000006,2.66,319.20000000000005,0.0,0.0,0.0,-39.900000000000006,0.0,0.0,15.000000000000002,0.0,0.0
SG03748,2021-08-01,0.0,0.0,22.5,1.5,180.0,0.0,0.0,0.0,-22.5,0.0,0.0,15.0,0.0,0.0
SG03749,2020-12-01,0.0,0.0,11.25,0.75,105.0,0.0,0.0,0.0,-11.25,0.0,0.0,15.0,0.0,0.0
SG03749,2021-02-01,0.0,0.0,3.45,0.23,27.6,0.0,0.0,0.0,-3.45,0.0,0.0,15.0,0.0,0.0
SG03749,2021-03-01,0.0,0.0,15.0,1.0,145.0,0.0,0.0,0.0,-15.0,0.0,0.0,15.0,0.0,0.0
SG03750,2020-12-01,0.0,0.0,46.8,1.17,128.7,0.0,0.0,0.0,-46.8,0.0,0.0,40.0,0.0,0.0
SG03750,2021-01-01,0.0,0.0,442.8,11.07,1217.7,0.0,0.0,0.0,-442.8,0.0,0.0,40.0,0.0,0.0
SG03750,2021-02-01,0.0,0.0,718.5,17.65,2054.0,0.0,0.0,0.0,-718.5,0.0,0.0,40.70821529745043,0.0,0.0
SG03750,2021-03-01,0.0,0.0,205.0,5.0,595.0,0.0,0.0,0.0,-205.0,0.0,0.0,41.0,0.0,0.0
SG03751,2020-12-01,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03751,2021-01-01,0.0,0.0,282.45,6.33,982.1,0.0,0.0,0.0,-282.45,0.0,0.0,44.620853080568715,0.0,0.0
SG03751,2021-02-01,0.0,0.0,1329.75,26.15,4566.75,0.0,2.8200000000000003,7.82,-1329.75,0.0,0.0,50.8508604206501,0.1078393881453155,0.2990439770554494
SG03751,2021-03-01,0.0,0.0,1050.95,20.99,3816.1,0.0,0.33,4.58,-1050.95,0.0,0.0,50.06908051453073,0.01572177227251072,0.21819914244878516
SG03751,2021-04-01,0.0,0.0,30.0,0.5,90.0,0.0,0.0,0.0,-30.0,0.0,0.0,60.0,0.0,0.0
SG03752,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03752,2021-01-01,0.0,0.0,42.5,0.5,112.5,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,0.0,0.0
SG03753,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03753,2021-01-01,0.0,0.0,65.0,2.0,330.0,0.0,0.0,0.0,-65.0,0.0,0.0,32.5,0.0,0.0
SG03753,2021-02-01,0.0,0.0,26.25,1.75,262.5,0.0,0.0,0.0,-26.25,0.0,0.0,15.0,0.0,0.0
SG03754,2020-12-01,0.0,0.0,24.45,1.63,195.6,0.0,1.63,0.0,-24.45,0.0,0.0,15.0,1.0,0.0
SG03754,2021-01-01,0.0,0.0,133.6,4.75,864.9,0.0,4.75,1.0,-133.6,0.0,0.0,28.126315789473683,1.0,0.21052631578947367
SG03754,2021-02-01,0.0,0.0,2468.1,63.21000000000001,11969.7,0.0,63.21000000000001,63.21000000000001,-2468.1,0.0,0.0,39.04603701945894,1.0,1.0
SG03754,2021-03-01,0.0,0.0,53.75,2.0,347.5,0.0,2.0,1.5,-53.75,0.0,0.0,26.875,1.0,0.75
SG03754,2021-04-01,0.0,0.0,181.8,3.37,616.4,0.0,3.37,1.95,-181.8,0.0,0.0,53.94658753709199,1.0,0.5786350148367952
SG03754,2021-05-01,0.0,0.0,271.85,6.3,1154.15,0.0,6.3,2.0,-271.85,0.0,0.0,43.15079365079366,1.0,0.31746031746031744
SG03754,2021-06-01,0.0,0.0,547.6,10.870000000000001,1899.3,0.0,10.870000000000001,3.7,-547.6,0.0,0.0,50.3771849126035,1.0,0.3403863845446182
SG03754,2021-07-01,0.0,0.0,239.85,3.63,678.6,0.0,3.63,0.63,-239.85,0.0,0.0,66.07438016528926,1.0,0.17355371900826447
SG03754,2021-12-01,0.0,0.0,378.3,8.39,1220.85,0.0,8.39,1.53,-378.3,0.0,0.0,45.089392133492254,1.0,0.18235995232419547
SG03754,2022-02-01,0.0,0.0,91.0,1.3,273.0,0.0,1.3,1.3,-91.0,0.0,0.0,70.0,1.0,1.0
SG03754,2022-05-01,0.0,0.0,263.2,3.76,789.6000000000001,0.0,3.76,3.76,-263.2,0.0,0.0,70.0,1.0,1.0
SG03754,2022-06-01,0.0,0.0,212.1,3.0300000000000002,636.3,0.0,3.0300000000000002,3.0300000000000002,-212.1,0.0,0.0,69.99999999999999,1.0,1.0
SG03755,2020-12-01,0.0,0.0,169.0,3.15,641.5,0.0,1.15,0.0,-169.0,0.0,0.0,53.65079365079365,0.36507936507936506,0.0
SG03756,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03756,2021-01-01,0.0,0.0,42.5,0.5,112.5,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,0.0,0.0
SG03756,2021-02-01,0.0,0.0,85.0,1.0,225.0,0.0,0.0,0.0,-85.0,0.0,0.0,85.0,0.0,0.0
SG03756,2021-05-01,0.0,0.0,11.25,0.75,112.5,0.0,0.0,0.0,-11.25,0.0,0.0,15.0,0.0,0.0
SG03757,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03757,2021-01-01,0.0,0.0,498.55,8.58,1568.15,0.0,6.08,0.0,-498.55,0.0,0.0,58.10606060606061,0.7086247086247086,0.0
SG03757,2021-02-01,0.0,0.0,564.1999999999999,10.52,1873.9,0.0,1.08,0.0,-564.1999999999999,0.0,0.0,53.63117870722433,0.10266159695817492,0.0
SG03757,2021-03-01,0.0,0.0,2637.85,45.8,8384.55,0.0,4.0,0.0,-2637.85,0.0,0.0,57.59497816593887,0.08733624454148473,0.0
SG03757,2021-04-01,0.0,0.0,2169.85,36.82,6739.2,0.0,1.5,7.59,-2169.85,0.0,0.0,58.93128734383487,0.04073872895165671,0.20613796849538293
SG03757,2021-05-01,0.0,0.0,1176.5,27.020000000000003,4543.5,0.0,3.5700000000000003,4.25,-1176.5,0.0,0.0,43.541820873427085,0.13212435233160622,0.15729089563286452
SG03757,2021-06-01,0.0,0.0,2124.7,47.760000000000005,7827.4,0.0,7.42,1.75,-2124.7,0.0,0.0,44.487018425460626,0.15536013400335005,0.03664154103852596
SG03757,2021-07-01,27247.5,1946.2499999999998,1223.85,44.14000000000001,6574.45,0.0,12.620000000000001,12.75,722.3999999999999,0.3711753371868979,44.092659719075655,27.7265518803806,0.2859084730403262,0.2888536474852741
SG03757,2021-08-01,35032.5,3892.5,869.4,20.58,3315.6,0.0,0.42000000000000004,1.5,3023.1,0.7766473988439306,189.1399416909621,42.244897959183675,0.020408163265306128,0.0728862973760933
SG03757,2021-09-01,25301.25,5060.25,417.5,11.52,1581.8000000000002,0.0,0.0,2.5,4642.75,0.9174941949508424,439.2578125,36.24131944444444,0.0,0.2170138888888889
SG03757,2021-10-01,2724.75,389.25,376.5,6.41,1159.0,0.0,1.6600000000000001,0.0,12.75,0.03275529865125241,60.725429017160685,58.73634945397816,0.2589703588143526,0.0
SG03757,2021-11-01,3114.0,389.25,1037.1,19.91,3817.7,0.0,2.75,0.0,-647.8499999999999,-1.6643545279383427,19.55047714716223,52.08940231039678,0.13812154696132597,0.0
SG03757,2022-01-01,0.0,0.0,209.5,4.53,793.55,0.0,2.75,0.0,-209.5,0.0,0.0,46.24724061810154,0.6070640176600441,0.0
SG03758,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03759,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03759,2021-01-01,0.0,0.0,111.25,2.75,475.0,0.0,0.0,0.0,-111.25,0.0,0.0,40.45454545454545,0.0,0.0
SG03759,2021-02-01,0.0,0.0,2.6999999999999997,0.18,25.2,0.0,0.0,0.0,-2.6999999999999997,0.0,0.0,14.999999999999998,0.0,0.0
SG03760,2020-12-01,0.0,0.0,2.5500000000000003,0.17,20.400000000000002,0.0,0.0,0.17,-2.5500000000000003,0.0,0.0,15.0,0.0,1.0
SG03761,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03762,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03763,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03763,2021-01-01,0.0,0.0,61.25,1.75,292.5,0.0,0.0,0.0,-61.25,0.0,0.0,35.0,0.0,0.0
SG03763,2021-02-01,0.0,0.0,85.0,1.0,225.0,0.0,0.0,0.0,-85.0,0.0,0.0,85.0,0.0,0.0
SG03763,2021-03-01,0.0,0.0,15.0,1.0,150.0,0.0,0.0,0.0,-15.0,0.0,0.0,15.0,0.0,0.0
SG03764,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03764,2021-01-01,0.0,0.0,42.5,0.5,112.5,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,0.0,0.0
SG03765,2020-12-01,0.0,0.0,42.5,0.5,112.5,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,0.0,0.0
SG03765,2021-01-01,0.0,0.0,85.0,1.0,225.0,0.0,0.0,0.0,-85.0,0.0,0.0,85.0,0.0,0.0
SG03766,2020-12-01,0.0,0.0,1646.05,41.480000000000004,6668.35,0.0,0.0,27.310000000000002,-1646.05,0.0,0.0,39.682979749276754,0.0,0.6583895853423336
SG03766,2021-01-01,0.0,0.0,1442.45,26.33,4969.85,0.0,0.0,10.96,-1442.45,0.0,0.0,54.783516900873536,0.0,0.41625522218002287
SG03766,2021-02-01,0.0,0.0,1473.15,31.5,5411.5,0.0,0.0,15.5,-1473.15,0.0,0.0,46.76666666666667,0.0,0.49206349206349204
SG03766,2021-03-01,0.0,0.0,465.25,9.4,1602.6,0.0,0.0,2.0,-465.25,0.0,0.0,49.494680851063826,0.0,0.2127659574468085
SG03766,2021-04-01,0.0,0.0,199.95,3.08,574.6,0.0,0.0,1.0,-199.95,0.0,0.0,64.91883116883116,0.0,0.3246753246753247
SG03767,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03767,2021-01-01,0.0,0.0,85.0,1.0,225.0,0.0,0.0,0.0,-85.0,0.0,0.0,85.0,0.0,0.0
SG03768,2021-01-01,0.0,0.0,2337.95,48.54,8685.2,0.0,1.82,43.79,-2337.95,0.0,0.0,48.16543057272352,0.03749484960857025,0.9021425628347755
SG03768,2021-02-01,0.0,0.0,2442.2,53.45,9706.6,0.0,0.0,44.27,-2442.2,0.0,0.0,45.6913002806361,0.0,0.8282507015902713
SG03768,2021-03-01,0.0,0.0,989.9,21.41,3736.7,0.0,0.0,13.41,-989.9,0.0,0.0,46.23540401681457,0.0,0.6263428304530593
SG03768,2021-04-01,0.0,0.0,1188.9,20.55,3654.55,0.0,1.5,13.08,-1188.9,0.0,0.0,57.85401459854015,0.072992700729927,0.6364963503649634
SG03768,2021-05-01,0.0,0.0,1524.25,29.4,5495.25,0.0,3.3,17.4,-1524.25,0.0,0.0,51.845238095238095,0.11224489795918367,0.5918367346938775
SG03768,2021-06-01,0.0,0.0,549.7,12.7,2075.8,0.0,0.0,8.58,-549.7,0.0,0.0,43.28346456692914,0.0,0.6755905511811024
SG03768-2,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03769,2021-01-01,0.0,0.0,1379.25,27.439999999999998,4875.5,0.0,0.0,17.27,-1379.25,0.0,0.0,50.264212827988345,0.0,0.6293731778425656
SG03769,2021-02-01,0.0,0.0,912.0,19.51,3640.25,0.0,0.0,1.5,-912.0,0.0,0.0,46.74525884161968,0.0,0.07688364941055868
SG03769,2021-03-01,0.0,0.0,1213.05,24.59,4520.25,0.0,0.0,15.51,-1213.05,0.0,0.0,49.331028873525824,0.0,0.6307442049613664
SG03769,2021-04-01,0.0,0.0,577.95,11.09,1918.3,0.0,0.0,4.42,-577.95,0.0,0.0,52.11451758340848,0.0,0.3985572587917042
SG03769,2021-05-01,0.0,0.0,679.75,13.08,2326.05,0.0,0.0,5.25,-679.75,0.0,0.0,51.968654434250766,0.0,0.4013761467889908
SG03769,2021-06-01,0.0,0.0,740.2,16.42,3044.35,0.0,0.0,11.75,-740.2,0.0,0.0,45.07917174177832,0.0,0.7155907429963458
SG03769,2022-04-01,-5250.0,-1749.9999999999998,41.2,1.58,233.6,0.0,0.08,0.58,-1791.1999999999998,0.0,-1107.5949367088606,26.075949367088608,0.05063291139240506,0.36708860759493667
SG03769,2022-05-01,3500.0,1749.9999999999998,67.5,1.5,240.0,0.0,0.0,1.0,1682.4999999999998,0.9614285714285714,1166.6666666666665,45.0,0.0,0.6666666666666666
SG03769-2,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03770,2021-01-01,0.0,0.0,2412.4,49.65,9504.45,0.0,0.0,5.89,-2412.4,0.0,0.0,48.58811681772407,0.0,0.11863041289023162
SG03770,2021-02-01,0.0,0.0,656.55,13.97,2561.9,0.0,0.0,1.17,-656.55,0.0,0.0,46.99713672154616,0.0,0.08375089477451682
SG03770,2021-03-01,0.0,0.0,608.85,15.09,2533.3,0.0,0.0,0.0,-608.85,0.0,0.0,40.3479125248509,0.0,0.0
SG03770,2021-04-01,0.0,0.0,521.95,9.55,1805.7,0.0,0.0,5.05,-521.95,0.0,0.0,54.654450261780106,0.0,0.5287958115183246
SG03770,2021-05-01,0.0,0.0,997.0,19.83,3793.15,0.0,0.0,11.75,-997.0,0.0,0.0,50.2773575390822,0.0,0.5925365607665154
SG03770,2021-06-01,0.0,0.0,1226.05,27.96,4777.4,0.0,0.5,20.46,-1226.05,0.0,0.0,43.85014306151645,0.017882689556509297,0.7317596566523605
SG03770,2021-07-01,0.0,0.0,21.25,0.25,56.25,0.0,0.0,0.0,-21.25,0.0,0.0,85.0,0.0,0.0
SG03770-2,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03770-3,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03771,2021-01-01,0.0,0.0,790.1500000000001,22.5,3211.4500000000003,0.0,0.0,13.74,-790.1500000000001,0.0,0.0,35.11777777777778,0.0,0.6106666666666667
SG03771,2021-02-01,0.0,0.0,408.5,9.1,1566.25,0.0,0.0,1.17,-408.5,0.0,0.0,44.89010989010989,0.0,0.12857142857142856
SG03771,2021-03-01,0.0,0.0,1387.65,29.509999999999998,5422.45,0.0,0.75,4.59,-1387.65,0.0,0.0,47.023043036258905,0.025415113520840395,0.15554049474754322
SG03771,2021-04-01,0.0,0.0,1181.95,21.85,4047.2,0.0,0.0,4.0,-1181.95,0.0,0.0,54.09382151029748,0.0,0.18306636155606407
SG03771,2021-05-01,0.0,0.0,1534.4,28.75,5117.1,0.0,0.0,20.42,-1534.4,0.0,0.0,53.3704347826087,0.0,0.7102608695652175
SG03771,2021-06-01,0.0,0.0,1064.45,22.87,4282.1,0.0,0.0,16.75,-1064.45,0.0,0.0,46.54350677743769,0.0,0.7324005247048535
SG03771-2,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03771-3,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03771-4,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03771-5,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03771-6,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03771-7,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03772,2020-12-01,0.0,0.0,202.5,13.5,1620.0,0.0,0.0,0.0,-202.5,0.0,0.0,15.0,0.0,0.0
SG03772,2021-01-01,0.0,0.0,2782.15,60.230000000000004,10199.7,0.0,0.0,14.98,-2782.15,0.0,0.0,46.19209696164702,0.0,0.24871326581437822
SG03772,2021-02-01,0.0,0.0,2589.2,56.24,9877.85,0.0,0.0,15.06,-2589.2,0.0,0.0,46.03840682788051,0.0,0.2677809388335704
SG03772,2021-03-01,0.0,0.0,1554.5,38.53,6634.15,0.0,2.3,27.3,-1554.5,0.0,0.0,40.34518556968596,0.059693745133662074,0.7085388009343369
SG03772,2021-04-01,0.0,0.0,1453.0,29.67,5084.35,0.0,0.25,13.0,-1453.0,0.0,0.0,48.972025615099426,0.008426019548365351,0.4381530165149983
SG03772,2021-05-01,0.0,0.0,938.5,21.93,3573.9,0.0,0.0,12.85,-938.5,0.0,0.0,42.795257637938896,0.0,0.5859553123575011
SG03772,2021-06-01,0.0,0.0,1074.15,23.34,3679.95,0.0,0.0,13.42,-1074.15,0.0,0.0,46.02185089974294,0.0,0.5749785775492716
SG03772-2,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03772-3,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03772-4,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03772-5,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03772-6,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03772-7,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03773,2021-01-01,0.0,0.0,415.2,10.17,1743.1,0.0,0.0,0.0,-415.2,0.0,0.0,40.825958702064895,0.0,0.0
SG03773,2021-02-01,0.0,0.0,1107.85,23.95,4210.15,0.0,4.95,5.75,-1107.85,0.0,0.0,46.256784968684755,0.20668058455114824,0.24008350730688935
SG03773,2021-03-01,0.0,0.0,508.75,11.5,2055.0,0.0,0.0,0.0,-508.75,0.0,0.0,44.23913043478261,0.0,0.0
SG03773,2021-04-01,0.0,0.0,30.0,2.0,240.0,0.0,0.0,0.0,-30.0,0.0,0.0,15.0,0.0,0.0
SG03773,2021-08-01,0.0,0.0,184.8,3.08,554.4,0.0,3.08,3.08,-184.8,0.0,0.0,60.0,1.0,1.0
SG03774,2021-01-01,0.0,0.0,4366.25,109.25,18914.7,0.0,0.0,4.5,-4366.25,0.0,0.0,39.96567505720824,0.0,0.041189931350114416
SG03774,2021-02-01,0.0,0.0,6910.45,144.63,24801.25,0.0,0.0,14.41,-6910.45,0.0,0.0,47.78019774597248,0.0,0.09963354767337344
SG03775,2021-01-01,0.0,0.0,539.3,12.120000000000001,1995.65,0.0,0.0,3.83,-539.3,0.0,0.0,44.496699669966986,0.0,0.316006600660066
SG03775,2021-02-01,0.0,0.0,601.5,15.89,2485.9,0.0,0.0,7.22,-601.5,0.0,0.0,37.85399622404027,0.0,0.4543738200125865
SG03775,2021-03-01,0.0,0.0,1993.4,36.4,6545.85,0.0,0.0,24.58,-1993.4,0.0,0.0,54.76373626373627,0.0,0.6752747252747252
SG03775,2021-04-01,0.0,0.0,851.8,19.42,3510.65,0.0,0.0,14.1,-851.8,0.0,0.0,43.861997940267756,0.0,0.7260556127703398
SG03775,2021-05-01,0.0,0.0,885.6,21.03,3573.1,0.0,0.0,11.2,-885.6,0.0,0.0,42.11126961483595,0.0,0.5325725154541131
SG03775,2021-06-01,0.0,0.0,1215.05,24.03,4455.45,0.0,0.0,13.09,-1215.05,0.0,0.0,50.563878485226795,0.0,0.5447357469829379
SG03775,2021-07-01,24000.0,11999.999999999998,90.0,5.25,645.0,0.0,0.0,0.0,11909.999999999998,0.9925,2285.7142857142853,17.142857142857142,0.0,0.0
SG03776,2021-01-01,0.0,0.0,646.6,14.17,2499.9,0.0,0.0,6.42,-646.6,0.0,0.0,45.63161609033169,0.0,0.4530698659139026
SG03777,2021-01-01,0.0,0.0,319.3,5.08,995.65,0.0,0.0,3.0,-319.3,0.0,0.0,62.85433070866142,0.0,0.5905511811023622
SG03777,2021-02-01,0.0,0.0,662.6,14.030000000000001,2502.45,0.0,0.0,6.75,-662.6,0.0,0.0,47.227369921596576,0.0,0.48111190306486096
SG03777,2021-03-01,0.0,0.0,741.95,16.74,2924.75,0.0,0.0,5.07,-741.95,0.0,0.0,44.32198327359618,0.0,0.30286738351254483
SG03777,2021-04-01,0.0,0.0,17.549999999999997,1.17,140.39999999999998,0.0,0.0,0.0,-17.549999999999997,0.0,0.0,14.999999999999998,0.0,0.0
SG03778,2021-01-01,0.0,0.0,28.75,0.75,115.0,0.0,0.0,0.0,-28.75,0.0,0.0,38.333333333333336,0.0,0.0
SG03778,2021-02-01,0.0,0.0,66.89999999999999,4.46,555.1999999999999,0.0,0.0,1.0,-66.89999999999999,0.0,0.0,14.999999999999998,0.0,0.2242152466367713
SG03778,2021-03-01,0.0,0.0,175.55,7.619999999999999,1054.4,0.0,0.0,5.529999999999999,-175.55,0.0,0.0,23.038057742782158,0.0,0.7257217847769029
SG03778,2021-04-01,0.0,0.0,27.450000000000003,1.83,219.60000000000002,0.0,0.0,0.0,-27.450000000000003,0.0,0.0,15.000000000000002,0.0,0.0
SG03778,2021-05-01,0.0,0.0,127.5,3.25,495.0,0.0,0.0,0.0,-127.5,0.0,0.0,39.23076923076923,0.0,0.0
SG03778,2021-07-01,0.0,0.0,47.55,3.17,380.4,0.0,0.0,0.0,-47.55,0.0,0.0,15.0,0.0,0.0
SG03779,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03780,2021-01-01,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0
SG03781,2021-01-01,0.0,0.0,1334.75,22.73,4178.7,0.0,0.0,0.0,-1334.75,0.0,0.0,58.72195336559613,0.0,0.0
SG03781,2021-02-01,0.0,0.0,718.05,13.45,2243.6,0.0,0.0,0.0,-718.05,0.0,0.0,53.386617100371744,0.0,0.0
SG03782,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03783,2021-01-01,0.0,0.0,808.5,13.67,2564.0,0.0,0.0,4.5,-808.5,0.0,0.0,59.1441111923921,0.0,0.3291880029261156
SG03783,2021-02-01,0.0,0.0,803.65,15.16,2716.5,0.0,4.41,7.5,-803.65,0.0,0.0,53.01121372031662,0.29089709762532984,0.4947229551451187
SG03783,2021-03-01,0.0,0.0,42.45,1.08,199.5,0.0,0.33,0.0,-42.45,0.0,0.0,39.30555555555556,0.3055555555555555,0.0
SG03785,2021-01-01,0.0,0.0,3064.1,84.19,13940.8,0.0,2.25,49.269999999999996,-3064.1,0.0,0.0,36.39505879558142,0.02672526428316902,0.5852238983252167
SG03785,2021-02-01,0.0,0.0,1464.75,24.85,5046.25,0.0,0.75,0.0,-1464.75,0.0,0.0,58.943661971830984,0.030181086519114688,0.0
SG03786,2021-01-01,0.0,0.0,42.5,0.5,112.5,0.0,0.0,0.0,-42.5,0.0,0.0,85.0,0.0,0.0
SG03786,2021-02-01,0.0,0.0,15.0,1.0,150.0,0.0,0.0,0.0,-15.0,0.0,0.0,15.0,0.0,0.0
SG03786,2021-05-01,0.0,0.0,7.5,0.5,75.0,0.0,0.0,0.0,-7.5,0.0,0.0,15.0,0.0,0.0
SG03787,2021-01-01,0.0,0.0,183.75,3.5,681.25,0.0,0.0,0.0,-183.75,0.0,0.0,52.5,0.0,0.0
SG03787,2021-02-01,0.0,0.0,443.85,5.74,1247.0,0.0,0.0,0.0,-443.85,0.0,0.0,77.32578397212544,0.0,0.0
SG03788,2021-01-01,0.0,0.0,140.0,1.75,332.5,0.0,0.0,1.0,-140.0,0.0,0.0,80.0,0.0,0.5714285714285714
SG03788,2021-02-01,0.0,0.0,243.75,4.25,695.0,0.0,0.0,4.25,-243.75,0.0,0.0,57.35294117647059,0.0,1.0
SG03789,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03789,2021-02-01,0.0,0.0,112.6,2.84,486.7,0.0,0.0,0.0,-112.6,0.0,0.0,39.647887323943664,0.0,0.0
SG03789,2021-04-01,0.0,0.0,22.5,1.5,210.0,0.0,0.0,1.5,-22.5,0.0,0.0,15.0,0.0,1.0
SG03789,2021-05-01,0.0,0.0,15.0,1.0,150.0,0.0,0.0,0.0,-15.0,0.0,0.0,15.0,0.0,0.0
SG03790,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG03790,2021-02-01,0.0,0.0,92.5,1.5,300.0,0.0,0.0,0.0,-92.5,0.0,0.0,61.666666666666664,0.0,0.0
SG03791,2021-01-01,0.0,0.0,1323.45,28.71,4518.05,0.0,0.0,25.96,-1323.45,0.0,0.0,46.09717868338558,0.0,0.9042145593869731
SG03791,2021-02-01,0.0,0.0,1782.55,34.17,6152.65,0.0,0.0,4.67,-1782.55,0.0,0.0,52.16710564822944,0.0,0.1366695932104185
SG03791,2021-03-01,0.0,0.0,1569.5,25.35,4818.0,0.0,0.0,4.02,-1569.5,0.0,0.0,61.913214990138066,0.0,0.1585798816568047
SG03791,2021-04-01,0.0,0.0,1168.55,16.58,3130.65,0.0,0.0,0.0,-1168.55,0.0,0.0,70.4794933655006,0.0,0.0
